Frequency	Y'	Y''	Y'	Y''	Y'	Y''	Y'	Y''	Y'	Y''	Y'	Y''	Y'	Y''	Y'	Y''	Y'	Y''
Hz																		
		0.49 V		0.69 V		0.89 V		1.09 V		1.29 V		1.49 V		1.69 V		1.89 V		2.09 V
1584.89319246111	1.87828180201759E-5	-1.79577565802777E-4	1.35385387332542E-4	-4.71761519328687E-4	3.5134654051219E-5	-0.00111317715720477	3.10082577714258E-5	-0.00170142465677349	-1.79600269959199E-4	-0.0022939907052857	-3.57610054778866E-4	-0.00243750734506098	-7.76321369004453E-4	-0.00258081312889443	-9.75614885307965E-4	-0.00264504952969131	-2.8904627655822E-5	-1.3486979182356E-4
1258.92541179417	3.66833393561437E-4	-1.85868858143285E-4	2.49742665346442E-5	-4.64419172173734E-4	2.86672722712535E-4	-0.00161786375418299	-2.95571044869098E-5	-0.00259601149252311	2.12783788368557E-5	-0.00301001625554558	-1.52216298834347E-4	-0.0031500109700168	-6.12438500677911E-4	-0.00341698117087815	-0.00107850723267085	-0.00362459909040758	-4.29056439038848E-5	-2.12818053779333E-4
1000	2.1031499679245E-4	-1.756064573108E-4	1.87971081601956E-4	-7.68432165791043E-4	5.31301044361117E-5	-0.00169727401927918	-2.4561014894743E-6	-0.00263965606242374	-3.56527661034338E-4	-0.003696114805663	5.59284589008713E-5	-0.00410759230881604	-6.43718515301755E-4	-0.00469702750190044	-9.32506943872414E-4	-0.00468248621347312	-6.54447748863641E-5	-2.96107114632549E-4
794.328234724282	-7.9149449300115E-5	-5.71487003860064E-4	1.07072159862679E-4	-8.90059807573982E-4	3.69062462375636E-4	-0.00275598584256268	3.19430441695329E-4	-0.00380682493281468	-2.79949169013201E-4	-0.0044408041164185	-5.59320764296317E-4	-0.00509515197591513	-6.80494431286257E-4	-0.0058484572276332	-0.00111542761219166	-0.00579153426282414	-1.69216228086421E-4	-5.5427816997121E-4
630.957344480194	-3.76285124302038E-5	-5.00664489694374E-4	3.42871417021393E-4	-0.00118526961016847	2.35723864387767E-4	-0.00313014896087686	-1.97806169351288E-4	-0.00479795122967501	1.85046218340995E-4	-0.00541356800228142	-1.65171756084218E-4	-0.00637810548568189	-7.69968787756608E-4	-0.00716659699667779	-0.00137004996472868	-0.00793025805152203	-1.36129457305477E-4	-0.00108995224362292
501.187233627272	1.35868658730558E-4	-5.60101423921365E-4	3.87263992042022E-4	-0.00141961413670024	7.43375183396555E-4	-0.00378757841509254	4.67650691735252E-4	-0.00577302365326671	-4.7270999598444E-5	-0.00727503106632399	-3.47372766225482E-5	-0.00820366184671447	-6.27035993489119E-4	-0.00918015123861512	-0.00101266526020421	-0.0101487599731501	-3.46467431646901E-4	-0.00228108957468326
398.107170553497	2.5975506679748E-5	-6.04244679383652E-4	9.72539335794692E-4	-0.00160673393551268	0.00129683632726135	-0.00440775972059676	4.22058018736679E-4	-0.00693164835577321	1.87979262755431E-4	-0.00933247059774836	1.99199617142287E-4	-0.0103166517197498	-3.84061329256008E-4	-0.0117448460351269	-8.71739443041337E-4	-0.0135692068469786	-4.22896648034795E-4	-0.00572888894183938
316.227766016838	5.5257894656492E-4	-8.76712008247489E-4	7.29890989185743E-4	-0.00198376204591473	0.0015619114364044	-0.00600597196685005	6.67570293720758E-4	-0.00923609429321855	5.12433753427638E-4	-0.0116989101946413	3.03025330010686E-4	-0.0128524143513109	-3.46635858053558E-5	-0.0139909291424691	-4.85824265847274E-4	-0.0168086709283305	-7.09001306512202E-4	-0.0151386744449963
251.188643150958	-3.7802640956129E-4	-0.0010404958104755	0.00147310096047725	-0.0031139985042405	0.0011116632213519	-0.00694372119873571	8.98487274439434E-4	-0.0116842715679481	9.9338375984667E-4	-0.0155507413728681	-2.34325688681218E-4	-0.0159682124283432	0.00115914394486119	-0.0179594873849149	1.56122725903445E-4	-0.0220939594453882	9.97320019679853E-4	-0.0209154560096613
199.526231496888	3.97113413085414E-4	-9.45256592207844E-4	7.86708240264951E-4	-0.00264858173037195	0.0021922189246143	-0.00859174549932642	0.00140679085945514	-0.0141584556263093	0.00183600385494178	-0.0176711449075421	0.00110754541134562	-0.0202810382122759	0.00131785534365272	-0.0222792943077473	0.00116064809993255	-0.027054527956137	0.00147903599717837	-0.0262946888548554
