Frequency	Y'	Y''	Y'	Y''	Y'	Y''	Y'	Y''	Y'	Y''	Y'	Y''	Y'	Y''	Y'	Y''	Y'	Y''
Hz																		
		0.49 V		0.69 V		0.89 V		1.09 V		1.29 V		1.49 V		1.69 V		1.89 V		2.09 V
1584.89319246111	-9.21203130492383E-6	1.84984245165536E-5	-4.67284794226719E-6	1.87826767953207E-5	-1.69293400710974E-5	-1.06395799511826E-5	-3.21695529226647E-5	-3.49295284339743E-5	-3.2527038274943E-5	-5.19373477564827E-5	-9.46671258023302E-6	-8.43074814201051E-5	-3.16413329002702E-5	-8.88756457212079E-5	-5.04095512380047E-5	-1.11010292930232E-4	-4.3010430600403E-5	-1.48427249861794E-4
1258.92541179417	-4.72200202266788E-5	1.72505007224269E-5	-6.070495540596E-6	2.19124036146436E-6	-3.32946375746962E-6	-2.5704782192549E-5	-3.89624375481522E-6	-5.35953933568009E-5	-1.38634154285727E-5	-1.08975072566221E-4	-3.28920337715883E-5	-1.22611412275656E-4	-2.1045544872486E-5	-1.40726887524529E-4	-3.06286623779131E-5	-1.42897889588262E-4	-6.8359048782131E-5	-1.93959420864923E-4
1000	-9.41530310899584E-6	3.3361592513513E-6	-3.54890858995947E-5	-4.52596079790861E-5	-1.96417235242661E-5	-5.16871201610988E-5	-5.44401125003261E-6	-6.7566627886258E-5	-4.48024216083513E-5	-1.29519000099247E-4	-6.37322811084926E-6	-1.44714372854618E-4	-1.57225528509317E-5	-2.00401207876351E-4	-3.45797824290182E-5	-2.18035727649411E-4	-2.78400496925185E-5	-2.44392722708519E-4
794.328234724282	-1.08286512957735E-5	-6.0265024257394E-7	7.9940883877624E-6	-5.04989251220007E-5	-6.08648215292733E-6	-4.58398562034815E-5	-1.1236060817178E-5	-1.42019265486521E-4	-1.53299851619932E-5	-1.79314909314562E-4	-2.31630193593358E-5	-2.04168102948108E-4	-1.67216617345406E-5	-2.54823035219334E-4	-6.08314613571124E-5	-2.84402669423139E-4	-1.0385195765197E-6	-3.55873728057901E-4
630.957344480194	-1.31341036958104E-5	-5.7590467085087E-6	2.24765045740385E-5	-3.05610236523403E-5	-5.86775118549977E-7	-9.68129836753876E-5	-1.56832295974469E-6	-1.60979868653901E-4	-3.32876931972093E-5	-2.05981029165865E-4	-1.8126511881996E-5	-2.76741181688762E-4	-1.49280766796294E-5	-3.1868741077537E-4	5.68056997580912E-6	-3.62244686393071E-4	-4.45415737567301E-6	-4.28076770184668E-4
501.187233627272	-3.54751707507419E-6	-3.69605659253024E-5	2.23671052652824E-5	-5.54603712661032E-5	2.10436515422071E-5	-1.18746654081604E-4	1.37489567775172E-5	-2.14441379176289E-4	-4.44700749383193E-6	-2.92163797941338E-4	-3.48096094472215E-5	-3.46902259055751E-4	2.81557699372989E-6	-4.25966045553894E-4	-7.66523657043406E-7	-4.41198215231985E-4	1.15600121767117E-5	-4.92836241106208E-4
398.107170553497	-2.84643141132217E-6	-2.46113648409191E-6	3.14788108292493E-5	-7.33854126653276E-5	6.05470388954661E-6	-1.37648533615562E-4	-1.23748704915925E-5	-2.38402579144333E-4	4.56638886022701E-6	-3.45357707795673E-4	-1.87217310683164E-6	-3.93784990935933E-4	1.81860445914094E-5	-4.89643854759385E-4	-2.01129702394705E-6	-6.05934331800789E-4	5.88418732841003E-5	-6.46819202128458E-4
316.227766016838	-8.58081974184161E-6	4.53405013062363E-6	2.28527987344481E-6	-6.96113274857664E-5	3.60086686571443E-5	-2.06670988830343E-4	-4.47347692827184E-6	-3.11593420861919E-4	-1.21585182060046E-5	-4.6217246179398E-4	2.60258824118597E-5	-5.020920164678E-4	-5.74803907168109E-6	-6.28637228604296E-4	4.3455065741343E-5	-7.06930852643787E-4	9.23063022438033E-5	-8.4537397364161E-4
251.188643150958	3.84919780263001E-5	9.67699127757115E-5	-2.74098369343617E-5	-1.38380982402719E-4	8.73814150248797E-5	-3.49607468752736E-4	4.38785077283382E-5	-4.69983412192632E-4	-2.4108345002861E-6	-6.20946314668187E-4	2.22297932979335E-5	-6.25023192503157E-4	1.05439100805434E-4	-8.78840606602155E-4	7.95289086503843E-5	-8.27817571463528E-4	1.43052975557564E-4	-0.00105295582443046
199.526231496888	-2.77768819214661E-5	-8.84028591637074E-6	2.89152324917066E-5	-9.51079971284947E-5	6.35206361651529E-5	-2.58851757933733E-4	7.3009205195096E-5	-5.08873505817904E-4	5.05487050800456E-5	-6.89847139679057E-4	5.96828292556E-5	-8.25268218130776E-4	8.01755742499926E-5	-9.38623009572161E-4	1.31431072271793E-4	-0.00114365704013461	2.53102262518344E-4	-0.00125087162855029
